#,Date,Rank,Actor,N-Match, N-Rating,N-Bad,H-Match,H-Rating,H-Bad,K-Match,K-Rating,K-Bad,Moves,Players,NAGA Report,Paifu,,Last 10 ,Last 10 ,Last 10 ,Last 20,Last 20,Last 20,Last 50,Last 50,Last 50,Last 100,Last 100,Last 100,Last 200,Last 200,Last 200,,,,,,,,,,,,,
51,4/20,4,2,72.667,85.419,7.333,76.667,86.946,6.667,74.000,84.941,9.333,150,すずぴ(+52.4)zzz11111(+10.0)清水文(-18.5)ⓝLuckyJ(-43.9),https://naga.dmv.nico/htmls/05bc081ca28e7c7371b5c1faadc22d34bfed77ff469b0eaf0784d97b8bd1c646v2_2.html?tw=2,https://tenhou.net/4/?log=2023042019gm-0089-0000-dc112820&tw=2,,75.50,86.02,8.05,76.84,86.79,7.82,74.09,85.64,8.28,,,,,,,,,,,,,,,,,,,
52,4/20,2,3,73.846,87.496,6.154,73.077,86.815,6.154,71.538,83.982,7.692,130,YAYAYA49(+60.9)ⓝLuckyJ(+25.6)nako太郎(-36.7)fmi_7452(-49.8),https://naga.dmv.nico/htmls/800241d7c62c238a00e95043f8f703a8caa9a621976450f6d87d1eca2a1ff38av2_2.html?tw=3,https://tenhou.net/4/?log=2023042020gm-0089-0000-27bc3a0d&tw=3,,76.44,86.87,7.35,76.56,86.77,7.80,74.18,85.77,8.21,,,,,,,,,,,,,,,,,,,
53,4/20,3,3,74.490,83.718,11.224,73.469,85.102,6.122,72.449,81.514,10.204,98,locksley(+42.8)菊の湯(+5.4)ⓝLuckyJ(-15.5)猪油拌飯(-32.7),https://naga.dmv.nico/htmls/e2e5bc48fb2cca7e2a74fb817cbca0e8af5983cb1b21a53408873a74dcce5bdfv2_2.html?tw=3,https://tenhou.net/4/?log=2023042020gm-0089-0000-eff301e3&tw=3,,76.17,86.34,7.95,76.80,86.74,7.91,74.30,85.84,8.17,,,,,,,,,,,,,,,,,,,
54,4/20,2,0,73.381,86.210,8.633,70.504,85.716,10.072,70.504,83.056,12.950,139,IM51(+61.0)ⓝLuckyJ(+3.2)Vtg(-23.5)selgei(-40.7),https://naga.dmv.nico/htmls/3782d536bebc8f6f2bda932aa2a07fefb242897e56783bbe1e55da0e94cb383ev2_2.html?tw=0,https://tenhou.net/4/?log=2023042021gm-0089-0000-ed1425f5&tw=0,,75.24,85.98,8.31,76.86,86.82,8.13,74.33,85.88,8.11,,,,,,,,,,,,,,,,,,,
55,4/20,1,3,76.147,87.461,11.009,70.642,83.752,12.844,72.477,86.876,10.092,109,ⓝLuckyJ(+61.4)しゅち(+3.1)ydy(-26.2)stark(-38.3),https://naga.dmv.nico/htmls/abe7b2a97a00c08b535a31a0ac292ba8d3edfbbdb7b4f4644d6fc9765ecad048v2_2.html?tw=3,https://tenhou.net/4/?log=2023042021gm-0089-0000-086a3cd1&tw=3,,75.31,86.06,8.80,76.36,86.62,8.36,74.27,85.84,8.18,,,,,,,,,,,,,,,,,,,
56,4/20,1,1,76.190,87.713,9.524,78.571,85.345,7.143,79.762,89.052,9.524,84,ⓝLuckyJ(+77.0)Maitake3(+6.7)kufu(-29.3)elezz(-54.4),https://naga.dmv.nico/htmls/d5560d24c7077dad3a13ac9b6abc9e0060763c26e0106e193c1bab537e0ba045v2_2.html?tw=1,https://tenhou.net/4/?log=2023042022gm-0089-0000-3e64d427&tw=1,,74.26,85.64,9.04,76.19,86.52,8.33,74.02,85.73,8.25,,,,,,,,,,,,,,,,,,,
57,4/20,2,0,76.259,86.087,8.633,75.540,88.260,5.036,74.101,85.035,12.230,139,thomasd(+44.7)ⓝLuckyJ(+11.3)vimo(-10.1)利根川幸雄2(-45.9),https://naga.dmv.nico/htmls/3cf36456480464e1a109fdeb0d3da59a5395683982035de1127da1e5276a8005v2_2.html?tw=0,https://tenhou.net/4/?log=2023042022gm-0089-0000-417ff3e3&tw=0,,75.27,86.06,9.01,75.80,86.28,8.48,74.03,85.74,8.24,,,,,,,,,,,,,,,,,,,
58,4/20,4,2,70.073,84.485,9.489,72.263,85.018,9.489,70.803,84.684,8.029,137,りとるかぶ(+46.5)beathaze(+5.2)maiyan27(-17.6)ⓝLuckyJ(-34.1),https://naga.dmv.nico/htmls/2acf83aa754367195c5e889a1e97570d994fd01824bc130a4929863c10d433bcv2_2.html?tw=2,https://tenhou.net/4/?log=2023042023gm-0089-0000-2af0b92b&tw=2,,74.58,85.97,9.07,75.13,85.91,8.67,74.07,85.80,8.35,,,,,,,,,,,,,,,,,,,
59,4/20,1,1,80.952,87.065,8.333,80.952,87.984,5.952,82.143,86.736,7.143,84,ⓝLuckyJ(+53.0)朽木冬子(+21.2)伊地知虹夏Δ(-23.3)ok65536(-50.9),https://naga.dmv.nico/htmls/ae9c658a0a491baa4b5f1ef146e51223d96c3540e87472dc509617a308898a62v2_2.html?tw=1,https://tenhou.net/4/?log=2023042023gm-0089-0000-1148beab&tw=1,,75.26,86.24,8.72,75.65,86.07,8.59,74.32,85.86,8.29,,,,,,,,,,,,,,,,,,,
60,4/20,4,1,77.901,86.790,6.630,79.006,86.216,7.735,76.796,86.210,6.630,181,スート(+89.8)musa10(-3.5)体力不足(-34.8)ⓝLuckyJ(-51.5),https://naga.dmv.nico/htmls/c033fb4a5656cdb409e870b273f920326e636d0ae63160b6314bda684201b83fv2_2.html?tw=1,https://tenhou.net/4/?log=2023042100gm-0089-0000-485da883&tw=1,,75.19,86.24,8.70,75.65,86.09,8.48,74.50,85.89,8.25,,,,,,,,,,,,,,,,,,,
61,4/20,2,3,77.143,87.461,7.143,80.000,89.668,5.714,82.857,89.262,7.143,70,AxCx(+47.0)ⓝLuckyJ(+5.3)TIB4(-15.7)サザナミ(-36.6),https://naga.dmv.nico/htmls/8d761fddf12693c8a2a17f75be6bbcacf16a2d8433580ba0fbc488bdedb03830v2_2.html?tw=3,https://tenhou.net/4/?log=2023042100gm-0089-0000-de2596bf&tw=3,,75.64,86.45,8.68,75.57,86.23,8.36,74.81,86.03,8.16,,,,,,,,,,,,,,,,,,,
62,4/20,3,0,76.238,84.837,10.891,72.277,86.498,6.931,73.267,84.377,10.891,101,明後日の方向(+56.9)レモン太(+7.9)ⓝLuckyJ(-13.6)ライオンズ魂(-51.2),https://naga.dmv.nico/htmls/f8efbfecdd657658e02528169acb0b176cb9ee51be363468e5b0cae18f6e2c0bv2_2.html?tw=0,https://tenhou.net/4/?log=2023042109gm-0089-0000-f6514ede&tw=0,,75.88,86.18,9.15,76.16,86.53,8.25,74.76,85.93,8.26,,,,,,,,,,,,,,,,,,,
63,4/20,1,1,67.368,80.984,9.474,67.368,84.354,6.316,69.474,80.722,10.526,95,ⓝLuckyJ(+52.9)M-KAMADA(+6.1)8868489(-17.9)大崎豆腐店(-41.1),https://naga.dmv.nico/htmls/533c0b31bf39eca0a5661738b6c6e4119209e6f69cf19872442d680c3072fb11v2_2.html?tw=1,https://tenhou.net/4/?log=2023042109gm-0089-0000-5dee9861&tw=1,,75.17,85.91,8.98,75.67,86.12,8.46,74.64,85.82,8.31,,,,,,,,,,,,,,,,,,,
64,4/20,3,3,72.368,84.015,6.579,69.737,84.435,10.526,68.421,82.188,13.158,76,SmXSdbGZ(+61.7)Usamori(+5.9)ⓝLuckyJ(-16.5)DayGAME(-51.1),https://naga.dmv.nico/htmls/45ee8217e1fee25086b3de57361bf962e71464c101c757546fffc734b25567e1v2_2.html?tw=3,https://tenhou.net/4/?log=2023042110gm-0089-0000-542bcc25&tw=3,,75.06,85.69,8.77,75.15,85.84,8.54,74.67,85.82,8.23,,,,,,,,,,,,,,,,,,,
65,4/20,4,1,72.222,86.638,6.667,75.556,89.636,2.222,72.222,85.985,7.778,90,橘子の愛(+48.2)TSUNAMI(+11.4)陸志(-8.6)ⓝLuckyJ(-51.0),https://naga.dmv.nico/htmls/f1f599515cddc9a7e0b3ca2edc003ac636431f8fd4a370953cdf982a1e550874v2_2.html?tw=1,https://tenhou.net/4/?log=2023042110gm-0089-0000-535baba7&tw=1,,74.67,85.61,8.34,74.99,85.84,8.57,74.49,85.81,8.26,,,,,,,,,,,,,,,,,,,
66,4/20,3,1,75.893,87.466,8.036,73.214,87.263,7.143,70.536,84.124,9.821,112,ヒシ(+43.0)ホロホロ鳳(+11.4)ⓝLuckyJ(-10.2)広告の品(-44.2),https://naga.dmv.nico/htmls/94b584572e471394a0ed23d36301d39babaa28dd80e3fb901b224ec37db6eb1cv2_2.html?tw=1,https://tenhou.net/4/?log=2023042110gm-0089-0000-c84387e6&tw=1,,74.64,85.58,8.19,74.45,85.61,8.61,74.64,85.82,8.28,,,,,,,,,,,,,,,,,,,
67,4/20,1,2,70.060,83.157,10.778,73.054,85.680,6.587,66.467,79.405,11.377,167,ⓝLuckyJ(+46.1)t1ntara(+10.8)tobiraa(-10.8)えるびぃ(-46.1),https://naga.dmv.nico/htmls/869d5ab562362070774d5e8e9030a15e7dd8e0da028a461eacdfe85564986355v2_2.html?tw=2,https://tenhou.net/4/?log=2023042111gm-0089-0000-da43d0d3&tw=2,,74.02,85.29,8.40,74.65,85.68,8.70,74.75,85.79,8.33,,,,,,,,,,,,,,,,,,,
68,4/20,3,0,72.222,85.172,7.407,70.370,85.064,11.728,73.457,85.029,9.259,162,mojimori(+44.3)zxcv(+5.1)ⓝLuckyJ(-18.0)x石橋流牌手(-31.4),https://naga.dmv.nico/htmls/9d549db442883b2a80cd40c6c2895c281673bc2539b1f7fb50b032b578530c67v2_2.html?tw=0,https://tenhou.net/4/?log=2023042112gm-0089-0000-09b8f075&tw=0,,74.24,85.36,8.19,74.41,85.66,8.63,74.82,85.81,8.35,,,,,,,,,,,,,,,,,,,
69,4/20,3,1,72.115,83.656,8.654,73.077,85.585,6.731,66.346,79.727,15.385,104,やつがれ(+42.4)tanisho(+10.0)ⓝLuckyJ(-19.4)ララ(-33.0),https://naga.dmv.nico/htmls/97ba786305b10b1e37f1392224d82cf646a25ae938cb6ceea8bac83075912e8cv2_2.html?tw=1,https://tenhou.net/4/?log=2023042112gm-0089-0000-0cb543c6&tw=1,,73.35,85.02,8.23,74.31,85.63,8.47,74.81,85.80,8.34,,,,,,,,,,,,,,,,,,,
70,4/21,2,0,75.385,82.697,13.846,75.385,85.574,9.231,72.308,84.018,12.308,65,ラオサバオ(+72.8)ⓝLuckyJ(+9.8)ララ(-25.5)zxy(-57.1),https://naga.dmv.nico/htmls/9f6307ff96d3a0ab36f3a5364b14f9b182512eda11e69ee75cfe10ddc5786eccv2_2.html?tw=0,https://tenhou.net/4/?log=2023042113gm-0089-0000-71c8ec1c&tw=0,,73.10,84.61,8.95,74.15,85.43,8.82,75.06,85.85,8.38,,,,,,,,,,,,,,,,,,,
71,4/21,2,0,76.296,86.882,4.444,68.148,85.068,6.667,70.370,83.832,8.148,135,つつつつつつ(+49.8)ⓝLuckyJ(+2.5)苦楽(-20.7)risima3(-31.6),https://naga.dmv.nico/htmls/c12a35b6e66c741654e659c1bdaa3e07a448f6122753fa11316094f07859e490v2_2.html?tw=0,https://tenhou.net/4/?log=2023042113gm-0089-0000-e8f2eec8&tw=0,,73.02,84.55,8.68,74.33,85.50,8.68,75.00,85.81,8.36,,,,,,,,,,,,,,,,,,,
72,4/21,1,1,68.504,82.902,7.874,71.654,87.152,6.299,70.079,81.830,7.087,127,ⓝLuckyJ(+47.3)江江老(+15.4)aioaai(-11.5)苦悶幾問２(-51.2),https://naga.dmv.nico/htmls/07395d3c49722a65ea37025d3aac594ab4764a2a96189d7c7d6bcc81d8a1c9c8v2_2.html?tw=1,https://tenhou.net/4/?log=2023042113gm-0089-0000-e8a6f084&tw=1,,72.24,84.36,8.38,74.06,85.27,8.76,74.82,85.77,8.26,,,,,,,,,,,,,,,,,,,
73,4/21,2,3,76.471,86.434,8.235,74.118,88.094,7.059,75.294,85.843,9.412,85,年中下痢(+71.2)ⓝLuckyJ(+9.3)Tria(-28.0)knm(-52.5),https://naga.dmv.nico/htmls/2610a00d242406e8c83dea9c1d958f7ac895c32534e08fd16b6eb003a789179bv2_2.html?tw=3,https://tenhou.net/4/?log=2023042114gm-0089-0000-1ff7d7ef&tw=3,,73.15,84.90,8.25,74.16,85.41,8.61,74.98,85.88,8.20,,,,,,,,,,,,,,,,,,,
74,4/21,1,1,57.576,78.544,15.152,50.000,74.443,16.667,54.545,73.841,18.182,66,ⓝLuckyJ(+48.8)@おさ(+17.9)しげ下関(-7.1)令和五年(-59.6),https://naga.dmv.nico/htmls/d5e3130b09cd08c1b1e8206eab36291e023205156ce8b124b8f5ecc23ea6a07dv2_2.html?tw=1,https://tenhou.net/4/?log=2023042114gm-0089-0000-13395777&tw=1,,71.67,84.35,9.11,73.37,85.02,8.94,74.73,85.78,8.30,,,,,,,,,,,,,,,,,,,
75,4/21,3,1,78.676,86.460,8.088,78.676,87.208,7.353,75.735,86.757,7.353,136,小年(+45.4)中森アキラ(+7.7)ⓝLuckyJ(-21.5)november(-31.6),https://naga.dmv.nico/htmls/44b83a9f9c2d229f5288f9983e1e49c909452a308ae122c7e91d48a67043333fv2_2.html?tw=1,https://tenhou.net/4/?log=2023042115gm-0089-0000-78917525&tw=1,,72.32,84.34,9.25,73.50,84.97,8.79,74.78,85.78,8.31,,,,,,,,,,,,,,,,,,,
76,4/21,4,2,69.159,81.171,9.346,68.224,83.290,7.477,64.486,79.146,9.346,107,田中add(+68.7)CAKE(+0.6)くのがる(-26.8)ⓝLuckyJ(-42.5),https://naga.dmv.nico/htmls/4f94dcff9ed4eb0c05202e793d21e5c5681e74ef76a8e942993622cb39c0ac9fv2_2.html?tw=2,https://tenhou.net/4/?log=2023042115gm-0089-0000-9b6cbf12&tw=2,,71.65,83.71,9.38,73.14,84.65,8.78,74.79,85.74,8.40,,,,,,,,,,,,,,,,,,,
77,4/21,4,0,78.448,87.083,5.172,78.448,88.290,6.034,69.828,82.898,10.345,116,よーしゅーくん(+46.8)あばえもん(+15.0)粗可以四段(-14.5)ⓝLuckyJ(-47.3),https://naga.dmv.nico/htmls/2545a37bb6a2ad270a58246625a4e3e59ed8337902d84af36dd742f0f4bfe996v2_2.html?tw=0,https://tenhou.net/4/?log=2023042116gm-0089-0000-3a49df13&tw=0,,72.49,84.10,8.82,73.25,84.69,8.61,74.84,85.77,8.37,,,,,,,,,,,,,,,,,,,
78,4/21,1,3,72.566,82.520,11.504,74.336,87.278,6.195,72.566,85.742,9.735,113,ⓝLuckyJ(+53.0)江江老(+9.8)渋谷区(-17.3)初言(-45.5),https://naga.dmv.nico/htmls/e3d8d5031aeb436f0375d60891947085674d258a62d84ceb1d074f581fe64757v2_2.html?tw=3,https://tenhou.net/4/?log=2023042116gm-0089-0000-f93f7242&tw=3,,72.52,83.83,9.23,73.38,84.60,8.71,74.65,85.64,8.46,,,,,,,,,,,,,,,,,,,
79,4/21,2,1,69.565,85.702,7.246,73.913,86.336,4.348,71.739,85.233,5.797,138,さとうせ(+50.6)ⓝLuckyJ(+10.1)kowomo(-22.4)めしめし(-38.3),https://naga.dmv.nico/htmls/176ad3a4150d697d080b9e223421e8f528db30dc91662fea9538146fa664d019v2_2.html?tw=1,https://tenhou.net/4/?log=2023042117gm-0089-0000-4a2c434b&tw=1,,72.26,84.04,9.09,72.81,84.53,8.66,74.66,85.68,8.41,,,,,,,,,,,,,,,,,,,
80,4/21,4,2,75.926,86.024,10.185,75.000,86.573,9.259,66.667,82.404,12.963,108,きりましゃろ(+47.9)Kayo(+2.2)男爵(-19.0)ⓝLuckyJ(-31.1),https://naga.dmv.nico/htmls/403246a6e1e08fc158bcb0bde8f458d999d64d0f2d88f345d7c09ed0b89a4e47v2_2.html?tw=2,https://tenhou.net/4/?log=2023042117gm-0089-0000-df00aa01&tw=2,,72.32,84.37,8.72,72.71,84.49,8.84,74.86,85.75,8.39,,,,,,,,,,,,,,,,,,,
81,4/21,2,0,73.333,84.665,5.833,69.167,83.282,6.667,70.833,84.196,6.667,120,88c(+78.2)ⓝLuckyJ(-0.1)isoroc(-23.8)小林剛さん(-54.3),https://naga.dmv.nico/htmls/ce72b0b0fbbadc5a55ce3a764cd34bd661ce9f51f80ceeeee0eb028bf1f78cc5v2_2.html?tw=0,https://tenhou.net/4/?log=2023042118gm-0089-0000-e21bb989&tw=0,,72.02,84.15,8.86,72.52,84.35,8.77,74.87,85.75,8.37,,,,,,,,,,,,,,,,,,,
82,4/21,3,2,70.968,85.339,6.452,69.677,85.639,8.387,69.677,84.388,8.387,155,陽芹(+42.1)ラトリ(+9.8)ⓝLuckyJ(-18.1)作物大好き(-33.8),https://naga.dmv.nico/htmls/8d6debb408c444d3c89e7ca7066791720a29a66acd9816bf1017e31fa27d7486v2_2.html?tw=2,https://tenhou.net/4/?log=2023042118gm-0089-0000-dbf0d021&tw=2,,72.27,84.39,8.72,72.26,84.38,8.55,74.70,85.69,8.37,,,,,,,,,,,,,,,,,,,
83,4/21,4,3,77.011,85.014,10.345,75.862,87.360,6.897,78.161,84.793,9.195,87,inam(+121.3)Hikariii(-20.1)BYS(-44.1)ⓝLuckyJ(-57.1),https://naga.dmv.nico/htmls/fe7207b3138fa2102415d8cda26086f684b9b926b5e02e9b4b6cd3cafd607056v2_2.html?tw=3,https://tenhou.net/4/?log=2023042119gm-0089-0000-f2f60daf&tw=3,,72.32,84.25,8.93,72.74,84.58,8.59,74.85,85.71,8.40,,,,,,,,,,,,,,,,,,,
84,4/21,1,0,70.769,82.337,11.538,68.462,82.690,9.231,63.846,77.835,12.308,130,ⓝLuckyJ(+71.9)501xx(+0.3)mikiyasu(-27.6)花非花(-44.6),https://naga.dmv.nico/htmls/e63c434e2f0cf8157b3af6c4f40264ba9cccf3f69e820e95d3f7d09c6ae9d621v2_2.html?tw=0,https://tenhou.net/4/?log=2023042119gm-0089-0000-e8b801ac&tw=0,,73.64,84.63,8.57,72.66,84.49,8.84,74.82,85.66,8.54,,,,,,,,,,,,,,,,,,,
85,4/21,3,0,76.692,88.025,6.767,73.684,86.207,7.519,74.436,88.059,7.519,133,なんば六助(+48.9)二代目サスケ(+8.2)ⓝLuckyJ(-21.8)四ー八ー万(-35.3),https://naga.dmv.nico/htmls/692c214c0e215f6c0d3da3dab2a101e2f1ed96e834f6e5a4cfd6281b1209f339v2_2.html?tw=0,https://tenhou.net/4/?log=2023042120gm-0089-0000-8144d9d0&tw=0,,73.44,84.79,8.44,72.88,84.56,8.85,74.63,85.60,8.55,,,,,,,,,,,,,,,,,,,
86,4/21,1,2,76.230,84.432,9.016,74.590,86.761,7.377,68.852,84.447,9.836,122,ⓝLuckyJ(+52.6)麻雀職人。(+9.5)そぼろ丼は餅つき(-20.2)ふるふるーちぇ(-41.9),https://naga.dmv.nico/htmls/5e7668d4f0bdeec4a68c716aa3c3b5ce1aefedf080f8ae45a010149312b24837v2_2.html?tw=2,https://tenhou.net/4/?log=2023042120gm-0089-0000-f38c7fb4&tw=2,,74.15,85.11,8.41,72.90,84.41,8.89,74.56,85.49,8.53,,,,,,,,,,,,,,,,,,,
87,4/21,3,0,76.577,85.939,8.108,80.180,89.222,5.405,71.171,83.877,9.009,111,しゅち(+47.5)二蔦(+13.5)ⓝLuckyJ(-8.3)暴走重戦車GT(-52.7),https://naga.dmv.nico/htmls/edc3eddff83847bd4ad315516c8f54febcc606864fd4c1e500cd247171b2f3dbv2_2.html?tw=0,https://tenhou.net/4/?log=2023042121gm-0089-0000-67f75ffd&tw=0,,73.96,85.00,8.70,73.22,84.55,8.76,74.41,85.39,8.58,,,,,,,,,,,,,,,,,,,
88,4/21,4,0,80.342,89.527,5.983,80.342,91.328,2.564,76.923,87.342,5.128,117,Dooplis(+64.9)みかにっく(-0.8)yo_chyan(-25.0)ⓝLuckyJ(-39.1),https://naga.dmv.nico/htmls/2170f9e392875758b60a67e70e1989b3da11afa0bea6dea114720137c686305dv2_2.html?tw=0,https://tenhou.net/4/?log=2023042121gm-0089-0000-3aca7e68&tw=0,,74.74,85.70,8.15,73.63,84.77,8.69,74.35,85.34,8.58,,,,,,,,,,,,,,,,,,,
89,4/21,3,3,70.248,84.561,10.744,71.074,86.161,7.438,69.421,83.921,9.091,121,tsukasan(+45.4)こぴよ(+15.0)ⓝLuckyJ(-15.2)べるさま(-45.2),https://naga.dmv.nico/htmls/a6def50e9b5333408a4d7d468338ea43d60cd18a1ea21ed71a75ec8fd56e6c20v2_2.html?tw=3,https://tenhou.net/4/?log=2023042122gm-0089-0000-f655b666&tw=3,,74.81,85.59,8.50,73.54,84.81,8.79,74.34,85.36,8.60,,,,,,,,,,,,,,,,,,,
90,4/21,1,1,72.619,85.408,8.333,82.143,90.908,7.143,78.571,86.472,8.333,84,ⓝLuckyJ(+70.2)papa1948(+3.8)H2SO4(-21.2)THE_FOOL(-52.8),https://naga.dmv.nico/htmls/92213a3a435ab789711d4e9370c1ca2f0051d449d68a28e41fa08b6ba74609dav2_2.html?tw=1,https://tenhou.net/4/?log=2023042123gm-0089-0000-3c9c4b51&tw=1,,74.48,85.52,8.31,73.40,84.95,8.52,74.24,85.34,8.59,,,,,,,,,,,,,,,,,,,
91,4/21,3,3,72.414,82.937,10.345,73.103,85.825,8.276,66.897,81.426,10.345,145,十三太保(+50.6)賛否両論(+8.9)ⓝLuckyJ(-13.0)blackuma(-46.5),https://naga.dmv.nico/htmls/49d0df2fa7cb4c850207420e3181059d16c267142619641e51ca24c5c66b00c2v2_2.html?tw=3,https://tenhou.net/4/?log=2023042123gm-0089-0000-d936ceb0&tw=3,,74.39,85.35,8.76,73.20,84.75,8.81,74.11,85.30,8.61,,,,,,,,,,,,,,,,,,,
92,4/21,2,3,76.042,86.215,8.333,77.083,87.048,5.208,75.000,85.714,7.292,96,a20513(+42.5)ⓝLuckyJ(+5.4)K-Jey(-16.6)すもんたら(-31.3),https://naga.dmv.nico/htmls/bbbeead933bc04f75d4f796bdcc30ec2de59a7b680a34b2942d6bf3499486db0v2_2.html?tw=3,https://tenhou.net/4/?log=2023042200gm-0089-0000-3ee8aa16&tw=3,,74.89,85.44,8.95,73.58,84.92,8.84,74.35,85.45,8.51,,,,,,,,,,,,,,,,,,,
93,4/21,1,2,73.684,85.523,13.158,71.053,84.996,12.281,71.930,84.696,14.912,114,ⓝLuckyJ(+50.4)1000chan(+8.3)ヴィヴィオ(-21.8)ぽぽろ商店(-36.9),https://naga.dmv.nico/htmls/722d21b0dee8849877c2c52382682574a25bffe40ea31df609207518a168e05dv2_2.html?tw=2,https://tenhou.net/4/?log=2023042200gm-0089-0000-fcd921fc&tw=2,,74.56,85.49,9.23,73.44,84.87,9.08,74.28,85.38,8.67,,,,,,,,,,,,,,,,,,,
94,4/21,3,2,76.667,88.548,5.000,77.500,88.344,4.167,77.500,88.712,5.833,120,空と雲と水没都市(+43.2)もじょ３０(+6.2)ⓝLuckyJ(-16.5)クロさん(-32.9),https://naga.dmv.nico/htmls/61165c0a3da286c0b0762013a59860a95763b98b5ae9fad19846915720ddf0adv2_2.html?tw=2,https://tenhou.net/4/?log=2023042200gm-0089-0000-a2511155&tw=2,,75.15,86.11,8.58,74.40,85.37,8.57,74.15,85.35,8.67,,,,,,,,,,,,,,,,,,,
95,4/21,3,0,76.471,84.654,8.088,77.206,86.613,7.353,75.000,84.179,9.559,136,のっくん(+47.9)エンブリー(+13.1)ⓝLuckyJ(-22.9)serein11(-38.1),https://naga.dmv.nico/htmls/b735d97bebbaee3efb856e3b57f59e314a1596c31982ead8aac02948718b8a7ev2_2.html?tw=0,https://tenhou.net/4/?log=2023042209gm-0089-0000-062c2587&tw=0,,75.13,85.77,8.71,74.29,85.28,8.57,74.17,85.31,8.71,,,,,,,,,,,,,,,,,,,
96,4/21,1,0,76.471,84.654,8.088,77.206,86.613,7.353,75.000,84.179,9.559,136,ⓝLuckyJ(+51.6)hajime3(+12.1)れんじゅ(-22.8)kaine(-40.9),https://naga.dmv.nico/htmls/7b126af7920a56ad674e3ec77b5efd34984d6e420e563dec9f540a0c454621abv2_2.html?tw=0,https://tenhou.net/4/?log=2023042209gm-0089-0000-062c2587&tw=0,,75.15,85.80,8.62,74.65,85.46,8.51,73.97,85.17,8.73,,,,,,,,,,,,,,,,,,,
97,4/21,1,1,78.846,86.999,7.692,75.000,86.575,6.731,77.885,86.248,6.731,104,ⓝLuckyJ(+65.0)syunyone(+9.3)瀧鴻次郎(-17.7)麻雀isluck(-56.6),https://naga.dmv.nico/htmls/79654d54e45f6a51b823d1eec4396691942a2d49caac4bb36c747f4d817f8634v2_2.html?tw=1,https://tenhou.net/4/?log=2023042210gm-0089-0000-6de97cda&tw=1,,75.38,85.90,8.58,74.67,85.45,8.64,74.22,85.27,8.70,,,,,,,,,,,,,,,,,,,
98,4/21,3,3,68.027,82.079,5.442,70.748,85.716,2.721,65.306,82.732,8.163,147,麻雀isluck(+46.4)madmansu(+5.0)ⓝLuckyJ(-17.1)KindLing(-34.3),https://naga.dmv.nico/htmls/5775757d60abd494c569de0ece5514020d890de4c8a1549e3325f302d32b6f33v2_2.html?tw=3,https://tenhou.net/4/?log=2023042210gm-0089-0000-277b5239&tw=3,,74.15,85.16,8.52,74.45,85.43,8.33,74.04,85.20,8.63,,,,,,,,,,,,,,,,,,,
99,4/21,2,2,84.694,91.470,3.061,76.531,87.886,4.082,78.571,86.999,7.143,98,あつぽよ(+44.8)ⓝLuckyJ(+9.3)Tria(-17.1)Kei様(-37.0),https://naga.dmv.nico/htmls/e8ecfe03914927aec2f5e9cde4bc05a69153fb4f1620319cd356ee4a503a170av2_2.html?tw=2,https://tenhou.net/4/?log=2023042211gm-0089-0000-a2642be6&tw=2,,75.59,85.85,7.75,75.20,85.72,8.13,74.26,85.35,8.46,,,,,,,,,,,,,,,,,,,
100,4/21,2,3,67.532,81.990,10.390,65.584,82.747,5.844,61.688,78.967,12.987,154,上山郷ハンター(+40.6)ⓝLuckyJ(+9.3)K.W.(-11.2)wes14(-38.7),https://naga.dmv.nico/htmls/8d43f74564ebe916e5c6eef33f7b5e5e76117e4e16b6ac135898b1a8f16c7c59v2_2.html?tw=3,https://tenhou.net/4/?log=2023042211gm-0089-0000-6cf61fba&tw=3,,75.08,85.51,7.96,74.78,85.52,8.14,74.03,85.25,8.53,74.09,85.44,8.44,,,,,,,,,,,,,,,,
101,4/21,1,3,67.969,84.190,11.719,67.969,83.944,14.063,67.969,84.758,11.719,128,ⓝLuckyJ(+52.5)☆のんたろう☆(+4.3)★こすけ★(-18.5)ニャンコ次郎吉(-38.3),https://naga.dmv.nico/htmls/3e5a63ba6008302cb000207747e49e2c90402a6cb1d4b2d0fafd27b31292f54av2_2.html?tw=3,https://tenhou.net/4/?log=2023042212gm-0089-0000-924563d9&tw=3,,74.64,85.63,8.10,74.51,85.49,8.43,73.94,85.23,8.62,74.02,85.43,8.45,,,,,,,,,,,,,,,,
102,4/22,2,2,90.476,96.620,0.000,90.476,97.665,0.000,88.095,95.222,0.000,42,TShi(+55.0)ⓝLuckyJ(+15.3)ittosai(-20.0)枯葉散る夕暮れ(-50.3),https://naga.dmv.nico/htmls/06e251d45b2059a299902daf4aab4ed05ccf963d8691cbd27acf1c915941fb0fv2_2.html?tw=2,https://tenhou.net/4/?log=2023042213gm-0089-0000-f7c5ebd3&tw=2,,76.08,86.67,7.26,75.49,86.06,8.11,74.27,85.41,8.49,74.23,85.59,8.35,,,,,,,,,,,,,,,,
